Rank,Title,Score,Episodes,Airing,Link
-,Maki-chan to Now.,7.36,OVA (4 eps),Feb 2012 - Dec 2014,https://myanimelist.net/anime/12375/Maki-chan_to_Now
-,Seika Jogakuin Kounin Sao Ojisan,7.35,OVA (4 eps),Jul 2022 - Aug 2022,https://myanimelist.net/anime/51662/Seika_Jogakuin_Kounin_Sao_Ojisan
-,Stringendo: Angel-tachi no Private Lesson,7.35,OVA (12 eps),Jan 2006 - Apr 2012,https://myanimelist.net/anime/3559/Stringendo__Angel-tachi_no_Private_Lesson
-,Victorian Maid Maria no Houshi,7.35,OVA (1 eps),Apr 2015 - Apr 2015,https://myanimelist.net/anime/30702/Victorian_Maid_Maria_no_Houshi
-,Ecchi na Onee-chan ni Shiboraretai,7.35,OVA (2 eps),Jul 2019 - Aug 2019,https://myanimelist.net/anime/39530/Ecchi_na_Onee-chan_ni_Shiboraretai
-,Eroge de Subete wa Kaiketsu Dekiru! The Animation,7.35,OVA (1 eps),Jun 2021 - Jun 2021,https://myanimelist.net/anime/48697/Eroge_de_Subete_wa_Kaiketsu_Dekiru_The_Animation
-,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.34,OVA (6 eps),Jan 2012 - Dec 2018,https://myanimelist.net/anime/11827/Kuroinu__Kedakaki_Seijo_wa_Hakudaku_ni_Somaru
-,Kyonyuu Fantasy,7.34,OVA (2 eps),May 2012 - Jul 2012,https://myanimelist.net/anime/13221/Kyonyuu_Fantasy
-,Megane no Megami,7.33,OVA (2 eps),May 2019 - Jun 2019,https://myanimelist.net/anime/39058/Megane_no_Megami
-,Toshi Densetsu Series,7.33,OVA (6 eps),Jan 2016 - Sep 2018,https://myanimelist.net/anime/32355/Toshi_Densetsu_Series
-,Fella Pure: Mitarashi-san Chi no Jijou The Animation,7.33,OVA (1 eps),Mar 2014 - Mar 2014,https://myanimelist.net/anime/21829/Fella_Pure__Mitarashi-san_Chi_no_Jijou_The_Animation
-,Muttsuri Dosukebe Tsuyu Gibo Shimai no Honshitsu Minuite Sex Sanmai,7.31,OVA (2 eps),Jun 2018 - Jul 2018,https://myanimelist.net/anime/37233/Muttsuri_Dosukebe_Tsuyu_Gibo_Shimai_no_Honshitsu_Minuite_Sex_Sanmai
-,Seikatsu Shuukan The Animation,7.31,OVA (2 eps),Mar 2019 - Jul 2019,https://myanimelist.net/anime/38866/Seikatsu_Shuukan_The_Animation
-,Resort Boin,7.30,OVA (3 eps),Dec 2007 - Apr 2009,https://myanimelist.net/anime/3918/Resort_Boin
-,Shikkoku no Shaga The Animation,7.30,OVA (3 eps),Feb 2017 - Sep 2019,https://myanimelist.net/anime/34388/Shikkoku_no_Shaga_The_Animation
-,Mizugi Kanojo The Animation,7.28,OVA (4 eps),Jan 2009 - Nov 2009,https://myanimelist.net/anime/5959/Mizugi_Kanojo_The_Animation
-,Hatsu Inu The Animation,7.27,OVA (2 eps),May 2007 - Jul 2007,https://myanimelist.net/anime/2798/Hatsu_Inu_The_Animation
-,HHH Triple Ecchi,7.27,OVA (4 eps),Nov 2010 - Feb 2012,https://myanimelist.net/anime/9322/HHH_Triple_Ecchi
-,Oni Chichi: Re-born,7.26,OVA (2 eps),Dec 2011 - Dec 2012,https://myanimelist.net/anime/11879/Oni_Chichi__Re-born
-,Aibeya The Animation,7.24,OVA (1 eps),Nov 2019 - Nov 2019,https://myanimelist.net/anime/40337/Aibeya_The_Animation
-,Oide yo! Mizuryuu Kei Land,7.24,OVA (2 eps),Aug 2017 - Sep 2017,https://myanimelist.net/anime/35581/Oide_yo_Mizuryuu_Kei_Land
-,Shishunki no Obenkyou,7.23,OVA (? eps),Dec 2021 -,https://myanimelist.net/anime/49944/Shishunki_no_Obenkyou
-,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,7.23,OVA (1 eps),Jul 2010 - Jul 2010,https://myanimelist.net/anime/7748/Sono_Hanabira_ni_Kuchizuke_wo__Anata_to_Koibito_Tsunagi
-,Swing Out Sisters,7.23,OVA (1 eps),Nov 2011 - Nov 2011,https://myanimelist.net/anime/12143/Swing_Out_Sisters
-,Wagaya no Liliana-san The Animation,7.23,OVA (1 eps),Jan 2019 - Jan 2019,https://myanimelist.net/anime/38708/Wagaya_no_Liliana-san_The_Animation
-,** Kouhai,7.23,OVA (6 eps),Jan 2020 - May 2022,https://myanimelist.net/anime/40658/_Kouhai
-,Ane Yome Quartet,7.23,OVA (2 eps),Oct 2015 - Mar 2016,https://myanimelist.net/anime/30614/Ane_Yome_Quartet
-,Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai,7.23,ONA (2 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/38732/Chikan_Shita_Joshisei_to_Sonogo_Musabori_Au_Youna_Doero_Junai
-,Genkaku Cool na Sensei ga Aheboteochi!,7.23,OVA (2 eps),Jun 2015 - Jul 2015,https://myanimelist.net/anime/29261/Genkaku_Cool_na_Sensei_ga_Aheboteochi
-,JK Bitch ni Shiboraretai,7.22,OVA (2 eps),Aug 2016 - Sep 2016,https://myanimelist.net/anime/33322/JK_Bitch_ni_Shiboraretai
-,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,7.22,OVA (1 eps),Dec 2014 - Dec 2014,https://myanimelist.net/anime/28157/Sei_Brunehilde_Gakuen_Shoujo_Kishidan_to_Junpaku_no_Panty_The_Animation
-,Real Eroge Situation! The Animation,7.21,OVA (2 eps),Jan 2018 - Aug 2018,https://myanimelist.net/anime/36737/Real_Eroge_Situation_The_Animation
-,Saimin Seishidou,7.21,OVA (6 eps),Feb 2019 - Mar 2022,https://myanimelist.net/anime/38470/Saimin_Seishidou
-,Soushisouai Note The Animation,7.21,OVA (2 eps),Feb 2013 - May 2013,https://myanimelist.net/anime/16474/Soushisouai_Note_The_Animation
-,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,7.21,OVA (4 eps),Nov 2017 - Mar 2018,https://myanimelist.net/anime/36256/Katainaka_ni_Totsuidekita_○-ssia_Musume_to_H_Shimakuru_Ohanashi
-,Anehame: Ore no Hatsukoi ga Jisshi na Wake ga Nai,7.20,OVA (? eps),Dec 2021 -,https://myanimelist.net/anime/50161/Anehame__Ore_no_Hatsukoi_ga_Jisshi_na_Wake_ga_Nai
-,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,7.20,OVA (1 eps),Nov 2017 - Nov 2017,https://myanimelist.net/anime/36225/Baku_Ane_2__Otouto_Ippai_Shibocchau_zo_The_Animation
-,Futa-bu!!,7.20,OVA (2 eps),Feb 2015 - May 2015,https://myanimelist.net/anime/28779/Futa-bu
-,Koakuma Kanojo The Animation,7.20,OVA (2 eps),Dec 2013 - Feb 2016,https://myanimelist.net/anime/20801/Koakuma_Kanojo_The_Animation
-,Lovely x Cation The Animation,7.20,OVA (2 eps),Mar 2015 - Jul 2015,https://myanimelist.net/anime/29083/Lovely_x_Cation_The_Animation
-,Onaho Kyoushitsu: Joshi Zenin Ninshin Keikaku - The Animation,7.20,OVA (1 eps),Oct 2021 - Oct 2021,https://myanimelist.net/anime/49524/Onaho_Kyoushitsu__Joshi_Zenin_Ninshin_Keikaku_-_The_Animation
-,Overflow,7.19,ONA (8 eps),Jan 2020 - Feb 2020,https://myanimelist.net/anime/40746/Overflow
-,Stringendo+Accelerando Ultimatum Sera,7.19,OVA (3 eps),May 2008 - Oct 2008,https://myanimelist.net/anime/4502/Stringendo_Accelerando_Ultimatum_Sera
-,Joshikousei no Koshitsuki,7.19,OVA (6 eps),Aug 2013 - Apr 2015,https://myanimelist.net/anime/18691/Joshikousei_no_Koshitsuki
-,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,7.18,OVA (2 eps),Aug 2017 - Mar 2018,https://myanimelist.net/anime/35512/Honoo_no_Haramase_Oppai__Ero_Appli_Gakuen_The_Animation
-,Kimi Omou Koi,7.18,OVA (2 eps),Dec 2018 - Apr 2019,https://myanimelist.net/anime/38330/Kimi_Omou_Koi
-,J* Fuuzoku Gakuensai,7.17,OVA (2 eps),Apr 2021 - Apr 2021,https://myanimelist.net/anime/48626/J_Fuuzoku_Gakuensai
-,Love x Holic: Miwaku no Otome to Hakudaku Kankei - The Animation,7.17,OVA (2 eps),Nov 2019 - Dec 2019,https://myanimelist.net/anime/40336/Love_x_Holic__Miwaku_no_Otome_to_Hakudaku_Kankei_-_The_Animation
-,Aikagi The Animation,7.16,OVA (1 eps),Apr 2019 - Apr 2019,https://myanimelist.net/anime/39085/Aikagi_The_Animation
-,Dorei Usagi to Anthony The Animation,7.16,OVA (1 eps),Nov 2013 - Nov 2013,https://myanimelist.net/anime/20377/Dorei_Usagi_to_Anthony_The_Animation
-,Fella Hame Lips,7.16,OVA (2 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/33231/Fella_Hame_Lips
-,Tsumamigui 3 The Animation,7.16,OVA (2 eps),Sep 2016 - Jun 2017,https://myanimelist.net/anime/33505/Tsumamigui_3_The_Animation
-,Pretty x Cation The Animation,7.15,OVA (2 eps),Mar 2016 - Jul 2016,https://myanimelist.net/anime/32423/Pretty_x_Cation_The_Animation
-,Sweet Home: H na Oneesan wa Suki Desu ka?,7.15,OVA (3 eps),Feb 2011 - Jul 2011,https://myanimelist.net/anime/10106/Sweet_Home__H_na_Oneesan_wa_Suki_Desu_ka
-,Itadaki! Seieki♥ Special,7.15,Special (1 eps),Mar 2014 - Mar 2014,https://myanimelist.net/anime/23479/Itadaki_Seieki♥_Special
-,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.15,OVA (2 eps),Apr 2007 - Jun 2007,https://myanimelist.net/anime/3102/Kateikyoushi_no_Oneesan_The_Animation__H_no_Hensachi_Agechaimasu
-,Koikishi Purely☆Kiss The Animation,7.15,OVA (2 eps),Jul 2013 - Feb 2014,https://myanimelist.net/anime/18655/Koikishi_Purely☆Kiss_The_Animation
-,Baka Dakedo Chinchin Shaburu no dake wa Jouzu na Chii-chan♡,7.14,OVA (2 eps),Jun 2017 - Jul 2017,https://myanimelist.net/anime/35028/Baka_Dakedo_Chinchin_Shaburu_no_dake_wa_Jouzu_na_Chii-chan♡
-,Pretty x Cation 2 The Animation,7.14,OVA (2 eps),Nov 2016 - Jan 2017,https://myanimelist.net/anime/33981/Pretty_x_Cation_2_The_Animation
-,Shishunki Sex,7.14,OVA (4 eps),Jun 2019 - Feb 2021,https://myanimelist.net/anime/35926/Shishunki_Sex
-,Niizuma Koyomi The Animation,7.13,OVA (1 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/37815/Niizuma_Koyomi_The_Animation
-,Oni Chichi: Rebuild,7.13,OVA (3 eps),Dec 2013 - Dec 2014,https://myanimelist.net/anime/21097/Oni_Chichi__Rebuild
-,Dokidoki Little Ooyasan,7.13,OVA (6 eps),May 2018 - Dec 2019,https://myanimelist.net/anime/37405/Dokidoki_Little_Ooyasan
-,Futa-bu!,7.12,OVA (2 eps),Feb 2014 - May 2014,https://myanimelist.net/anime/21521/Futa-bu
-,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,7.12,OVA (2 eps),Sep 2008 - Dec 2008,https://myanimelist.net/anime/5097/Hatsu_Inu_2_The_Animation__Strange_Kind_of_Woman_-_Again
-,Imouto Bitch ni Shiboraretai,7.12,OVA (2 eps),Oct 2017 - Nov 2017,https://myanimelist.net/anime/35936/Imouto_Bitch_ni_Shiboraretai
-,Ojousama wa H ga Osuki: The Animation,7.12,OVA (2 eps),Apr 2010 - Jul 2010,https://myanimelist.net/anime/8291/Ojousama_wa_H_ga_Osuki__The_Animation
-,Namaiki: Kissuisou e Youkoso! The Animation,7.11,OVA (1 eps),Apr 2015 - Apr 2015,https://myanimelist.net/anime/29808/Namaiki__Kissuisou_e_Youkoso_The_Animation
-,Nee Summer!,7.11,OVA (2 eps),Dec 2011 - Apr 2012,https://myanimelist.net/anime/11321/Nee_Summer
-,Sora no Iro, Mizu no Iro,7.11,OVA (2 eps),Jul 2006 - Jun 2008,https://myanimelist.net/anime/2135/Sora_no_Iro_Mizu_no_Iro
-,Boy Meets Harem The Animation,7.11,OVA (1 eps),Oct 2014 - Oct 2014,https://myanimelist.net/anime/25667/Boy_Meets_Harem_The_Animation
-,Harem Time The Animation,7.11,OVA (2 eps),Oct 2012 - Jan 2013,https://myanimelist.net/anime/14991/Harem_Time_The_Animation
-,Joshi Luck!,7.10,OVA (2 eps),Sep 2019 - Oct 2019,https://myanimelist.net/anime/39800/Joshi_Luck
-,Sei Yariman Gakuen Enkou Nikki The Animation,7.09,OVA (1 eps),Feb 2013 - Feb 2013,https://myanimelist.net/anime/16472/Sei_Yariman_Gakuen_Enkou_Nikki_The_Animation
-,Tropical Kiss,7.09,OVA (3 eps),Oct 2012 - Mar 2014,https://myanimelist.net/anime/15097/Tropical_Kiss
-,Yarimoku Beach ni Shuugakuryokou de!! The Animation,7.09,OVA (1 eps),May 2017 - May 2017,https://myanimelist.net/anime/34963/Yarimoku_Beach_ni_Shuugakuryokou_de_The_Animation
-,Aniyome wa Ijippari,7.09,OVA (2 eps),Apr 2008 - Jun 2008,https://myanimelist.net/anime/4358/Aniyome_wa_Ijippari
-,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.09,OVA (4 eps),Apr 2016 - Jul 2016,https://myanimelist.net/anime/32667/Baka_na_Imouto_wo_Rikou_ni_Suru_no_wa_Ore_no_xx_dake_na_Ken_ni_Tsuite
-,Enbo,7.09,OVA (6 eps),Nov 2003 - Nov 2005,https://myanimelist.net/anime/2372/Enbo
-,Lovely ♡,7.09,OVA (2 eps),Nov 2019 - Feb 2020,https://myanimelist.net/anime/40023/Lovely_♡
-,Ai no Kusabi,7.08,OVA (2 eps),Aug 1992 - May 1994,https://myanimelist.net/anime/719/Ai_no_Kusabi
-,Sakusei Byoutou The Animation,7.08,OVA (? eps),Apr 2021 -,https://myanimelist.net/anime/48651/Sakusei_Byoutou_The_Animation
-,Tiny Evil,7.08,OVA (4 eps),Sep 2018 - Feb 2019,https://myanimelist.net/anime/38034/Tiny_Evil
-,Tsuma Shibori,7.08,OVA (2 eps),May 2008 - Sep 2008,https://myanimelist.net/anime/4763/Tsuma_Shibori
-,Menkui!,7.07,OVA (2 eps),May 2011 - Aug 2011,https://myanimelist.net/anime/10419/Menkui
-,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,7.07,OVA (2 eps),Nov 2013 - Jan 2014,https://myanimelist.net/anime/18693/Tenioha__Onnanoko_datte_Honto_wa_Ecchi_da_yo
-,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,7.06,OVA (1 eps),Apr 2015 - Apr 2015,https://myanimelist.net/anime/29807/Honoo_no_Haramase_Paidol_My★Star_Gakuen_Z_The_Animation
-,Peace Hame!,7.06,OVA (6 eps),Mar 2012 - Apr 2013,https://myanimelist.net/anime/13057/Peace_Hame
-,Meikoku Gakuen: Jutai-hen,7.05,OVA (2 eps),Apr 2017 - May 2017,https://myanimelist.net/anime/34747/Meikoku_Gakuen__Jutai-hen
-,Tentacle and Witches,7.05,OVA (4 eps),May 2011 - Nov 2012,https://myanimelist.net/anime/10683/Tentacle_and_Witches
-,Tsun Tsun Maid wa Ero Ero Desu,7.05,OVA (2 eps),Mar 2013 - May 2013,https://myanimelist.net/anime/15841/Tsun_Tsun_Maid_wa_Ero_Ero_Desu
-,Chichiiro Toiki,7.05,OVA (2 eps),May 2014 - Sep 2014,https://myanimelist.net/anime/21925/Chichiiro_Toiki
-,Kafun Shoujo Chuuihou! The Animation,7.05,OVA (4 eps),Mar 2008 - Jun 2012,https://myanimelist.net/anime/3939/Kafun_Shoujo_Chuuihou_The_Animation
-,Idol☆Sister,7.04,OVA (1 eps),Dec 2014 - Dec 2014,https://myanimelist.net/anime/28961/Idol☆Sister
-,Imouto Paradise! 2,7.04,OVA (2 eps),Aug 2013 - Oct 2013,https://myanimelist.net/anime/19051/Imouto_Paradise_2
-,Kyonyuu Daikazoku Saimin,7.04,OVA (2 eps),Dec 2017 - Jan 2018,https://myanimelist.net/anime/36052/Kyonyuu_Daikazoku_Saimin
-,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.04,OVA (2 eps),Jan 2016 - Feb 2016,https://myanimelist.net/anime/32063/Kyonyuu_Hitozuma_Onna_Kyoushi_Saimin
-,Succubus Stayed Life The Animation,7.04,OVA (2 eps),Aug 2020 - Dec 2020,https://myanimelist.net/anime/42048/Succubus_Stayed_Life_The_Animation
-,Tsunpri,7.04,OVA (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/30898/Tsunpri
-,Mama x Holic: Miwaku no Mama to Amaama Kankei - The Animation,7.03,OVA (2 eps),Nov 2021 - Nov 2021,https://myanimelist.net/anime/49762/Mama_x_Holic__Miwaku_no_Mama_to_Amaama_Kankei_-_The_Animation
-,Oni Chichi: Re-birth,7.03,OVA (1 eps),Apr 2011 - Apr 2011,https://myanimelist.net/anime/10380/Oni_Chichi__Re-birth
-,Boku to Nurse no Kenshuu Nisshi The Animation,7.03,OVA (1 eps),Nov 2018 - Nov 2018,https://myanimelist.net/anime/38252/Boku_to_Nurse_no_Kenshuu_Nisshi_The_Animation
-,Fault!!,7.03,OVA (3 eps),Nov 2009 - May 2011,https://myanimelist.net/anime/7053/Fault
-,Girls Rush The Animation,7.03,OVA (2 eps),Dec 2021 - Dec 2021,https://myanimelist.net/anime/49945/Girls_Rush_The_Animation
-,Tayu Tayu,7.02,OVA (4 eps),Oct 2013 - Apr 2014,https://myanimelist.net/anime/19631/Tayu_Tayu
-,Yarichin Kateikyoushi Netori Houkoku,7.01,OVA (2 eps),May 2020 - Jun 2020,https://myanimelist.net/anime/41260/Yarichin_Kateikyoushi_Netori_Houkoku
-,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,7.01,OVA (1 eps),Dec 2013 - Dec 2013,https://myanimelist.net/anime/21069/Amanee__Tomodachinchi_de_Konna_Koto_ni_Naru_Nante
-,Fukubiki! Triangle: Miharu After,7.01,OVA (2 eps),Apr 2010 - Jan 2011,https://myanimelist.net/anime/8110/Fukubiki_Triangle__Miharu_After
-,Gakuen de Jikan yo Tomare,7.01,OVA (4 eps),May 2015 - Oct 2015,https://myanimelist.net/anime/30243/Gakuen_de_Jikan_yo_Tomare
-,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,7.00,OVA (2 eps),Oct 2010 - Jan 2011,https://myanimelist.net/anime/9311/Kateikyoushi_no_Oneesan_2_The_Animation__H_no_Hensachi_Agechaimasu
-,Rin x Sen + Ran -> Sem: Cross Mix,7.00,OVA (2 eps),Jun 2013 - Aug 2013,https://myanimelist.net/anime/18525/Rin_x_Sen___Ran_->_Sem__Cross_Mix
-,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,6.99,OVA (1 eps),Apr 2016 - Apr 2016,https://myanimelist.net/anime/32620/Koinaka__Koinaka_de_Hatsukoi_x_Nakadashi_Sexual_Life_The_Animation
-,Boku to Joi no Shinsatsu Nisshi The Animation,6.98,OVA (1 eps),Dec 2019 - Dec 2019,https://myanimelist.net/anime/40472/Boku_to_Joi_no_Shinsatsu_Nisshi_The_Animation
-,Nikuyome: Takayanagi Ke no Hitobito,6.97,OVA (4 eps),Aug 2005 - Mar 2007,https://myanimelist.net/anime/2446/Nikuyome__Takayanagi_Ke_no_Hitobito
-,Viper GTS,6.97,OVA (3 eps),Dec 2002 - Sep 2003,https://myanimelist.net/anime/1787/Viper_GTS
-,Kyonyuu Elf Oyako Saimin,6.97,OVA (2 eps),Jan 2022 - Jan 2022,https://myanimelist.net/anime/50237/Kyonyuu_Elf_Oyako_Saimin
-,Gaki ni Modotte Yarinaoshi!!!,6.96,ONA (2 eps),Jan 2019 - Sep 2019,https://myanimelist.net/anime/39042/Gaki_ni_Modotte_Yarinaoshi
-,Koisuru Boukun,6.96,OVA (2 eps),Jun 2010 - Nov 2010,https://myanimelist.net/anime/8634/Koisuru_Boukun
-,Soikano: Gyutto Dakishimete - The Animation,6.96,OVA (1 eps),Sep 2018 - Sep 2018,https://myanimelist.net/anime/38033/Soikano__Gyutto_Dakishimete_-_The_Animation
-,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,6.95,OVA (1 eps),Jan 2013 - Jan 2013,https://myanimelist.net/anime/16189/Miboujin_Nikki__Akogare_no_Ano_Hito_to_Hitotsu_Yane_no_Shita
-,Okusama wa Moto Yariman,6.95,OVA (2 eps),Feb 2014 - Nov 2015,https://myanimelist.net/anime/21751/Okusama_wa_Moto_Yariman
-,Lingeries,6.95,OVA (3 eps),Jul 2003 - Feb 2004,https://myanimelist.net/anime/2433/Lingeries
-,Dekakute Ecchi na Ore no Ane,6.94,OVA (1 eps),Dec 2013 - Dec 2013,https://myanimelist.net/anime/21001/Dekakute_Ecchi_na_Ore_no_Ane
-,Ikoku Irokoi Romantan,6.94,OVA (2 eps),Dec 2007 - Oct 2008,https://myanimelist.net/anime/3210/Ikoku_Irokoi_Romantan
-,Makai Kishi Ingrid,6.94,OVA (4 eps),Jun 2009 - Aug 2010,https://myanimelist.net/anime/6590/Makai_Kishi_Ingrid
-,Mayoiga no Oneesan The Animation,6.94,OVA (1 eps),Jul 2017 - Jul 2017,https://myanimelist.net/anime/35727/Mayoiga_no_Oneesan_The_Animation
-,Seitokaichou ni Chuukoku,6.94,OVA (2 eps),Nov 2009 - Apr 2010,https://myanimelist.net/anime/5774/Seitokaichou_ni_Chuukoku
-,Sentakuya Shin-chan,6.94,OVA (2 eps),Feb 2007 - May 2007,https://myanimelist.net/anime/3970/Sentakuya_Shin-chan
-,Nee, Chanto Shiyou Yo!,6.93,OVA (5 eps),Nov 2005 - Jul 2007,https://myanimelist.net/anime/3771/Nee_Chanto_Shiyou_Yo
-,Oppai no Ouja 48,6.93,OVA (2 eps),Mar 2010 - Jul 2010,https://myanimelist.net/anime/8039/Oppai_no_Ouja_48
-,Shoujo kara Shoujo e...,6.93,OVA (2 eps),Feb 2016 - Mar 2016,https://myanimelist.net/anime/32518/Shoujo_kara_Shoujo_e
-,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,6.93,OVA (1 eps),Nov 2016 - Nov 2016,https://myanimelist.net/anime/34107/Iizuka-senpai_x_Blazer__Ane_Kyun_yori_The_Animation
-,Ikkyuu Nyuukon,6.92,OVA (4 eps),Oct 2017 - Jun 2018,https://myanimelist.net/anime/36121/Ikkyuu_Nyuukon
-,Uchuu Kaizoku Sara Special,6.91,Special (1 eps),Nov 2010 - Nov 2010,https://myanimelist.net/anime/10280/Uchuu_Kaizoku_Sara_Special
-,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,6.91,OVA (2 eps),Dec 2006 - Mar 2007,https://myanimelist.net/anime/2867/Ane_Jiru_The_Animation__Shirakawa_Sanshimai_ni_Omakase
-,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,6.91,OVA (2 eps),Feb 2013 - Jun 2013,https://myanimelist.net/anime/16914/Chu_Shite_Agechau__Oshikake_Oneesan_no_Seikou_Chiryou
-,Kakushi Dere,6.91,OVA (3 eps),Apr 2013 - Nov 2013,https://myanimelist.net/anime/17745/Kakushi_Dere
-,Kangoku Senkan,6.91,OVA (4 eps),May 2009 - Dec 2010,https://myanimelist.net/anime/6465/Kangoku_Senkan
-,Aneimo,6.90,OVA (2 eps),Aug 2008 - Dec 2008,https://myanimelist.net/anime/5194/Aneimo
-,Fault!! Service: Aratanaru Rival,6.90,OVA (1 eps),Feb 2013 - Feb 2013,https://myanimelist.net/anime/16638/Fault_Service__Aratanaru_Rival
-,Marshmallow★Imouto★Succubus★,6.90,OVA (2 eps),Mar 2016 - Apr 2016,https://myanimelist.net/anime/32405/Marshmallow★Imouto★Succubus★
-,Nudist Beach ni Shuugaku Ryokou de!! The Animation,6.90,OVA (2 eps),May 2016 - Oct 2016,https://myanimelist.net/anime/32833/Nudist_Beach_ni_Shuugaku_Ryokou_de_The_Animation
-,Oni Chichi,6.90,OVA (2 eps),Oct 2009 - May 2010,https://myanimelist.net/anime/6893/Oni_Chichi
-,Nuki Doki! Tenshi to Akuma no Sakusei Battle,6.89,OVA (2 eps),May 2013 - Sep 2013,https://myanimelist.net/anime/17867/Nuki_Doki_Tenshi_to_Akuma_no_Sakusei_Battle
-,Spocon!,6.89,OVA (2 eps),Sep 2014 - Oct 2014,https://myanimelist.net/anime/24377/Spocon
-,Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation,6.89,OVA (1 eps),Jun 2019 - Jun 2019,https://myanimelist.net/anime/39640/Tenioha_2__Nee_Motto_Ecchi_na_Koto_Ippai_Shiyo_The_Animation
-,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,6.89,OVA (2 eps),Nov 2010 - Feb 2011,https://myanimelist.net/anime/9435/Ane_Jiru_2_The_Animation__Shirakawa_Sanshimai_ni_Omakase
-,Fuyu no Semi Special,6.89,OVA (1 eps),Mar 2008 - Mar 2008,https://myanimelist.net/anime/10048/Fuyu_no_Semi_Special
-,Kiniitta Chitsu ni Ikinari Nakadashi OK na Resort-tou,6.89,ONA (2 eps),Sep 2017 - Oct 2017,https://myanimelist.net/anime/37771/Kiniitta_Chitsu_ni_Ikinari_Nakadashi_OK_na_Resort-tou
-,Ero Manga Mitai na Koi Shiyo,6.88,OVA (2 eps),Jun 2008 - Sep 2008,https://myanimelist.net/anime/5315/Ero_Manga_Mitai_na_Koi_Shiyo
-,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.88,OVA (1 eps),Oct 2020 - Oct 2020,https://myanimelist.net/anime/42592/Kaa-chan_no_Tomodachi_ni_Shikotteru_Tokoro_Mirareta_The_Animation
-,Kime Koi!,6.88,OVA (2 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/35931/Kime_Koi
-,Ojousama☆Yomeiri Kousou!,6.88,OVA (2 eps),Oct 2012 - Nov 2012,https://myanimelist.net/anime/12959/Ojousama☆Yomeiri_Kousou
-,Oppai Gakuen Marching Band-bu!,6.88,OVA (1 eps),Oct 2014 - Oct 2014,https://myanimelist.net/anime/25923/Oppai_Gakuen_Marching_Band-bu
-,Stretta The Animation,6.88,OVA (2 eps),May 2009 - Jul 2009,https://myanimelist.net/anime/6194/Stretta_The_Animation
-,Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation,6.88,OVA (1 eps),Apr 2020 - Apr 2020,https://myanimelist.net/anime/41207/Tenioha_2__Limit_Over_-_Mada_Mada_Ippai_Ecchi_Shiyo_The_Animation
-,Real Eroge Situation! 2 The Animation,6.87,OVA (2 eps),Feb 2021 - May 2021,https://myanimelist.net/anime/48449/Real_Eroge_Situation_2_The_Animation
-,Yokujou Bazooka The Animation,6.87,OVA (1 eps),Oct 2013 - Oct 2013,https://myanimelist.net/anime/19859/Yokujou_Bazooka_The_Animation
-,Anata dake Konbanwa,6.87,OVA (5 eps),Jul 2009 - Oct 2011,https://myanimelist.net/anime/6690/Anata_dake_Konbanwa
-,Ane Koi: Suki Kirai Daisuki.,6.87,OVA (2 eps),Feb 2013 - May 2013,https://myanimelist.net/anime/16642/Ane_Koi__Suki_Kirai_Daisuki
-,Ano Danchi no Tsuma-tachi wa... The Animation,6.87,OVA (2 eps),May 2019 - Oct 2019,https://myanimelist.net/anime/39068/Ano_Danchi_no_Tsuma-tachi_wa_The_Animation
-,Bloods: Inraku no Ketsuzoku 2,6.87,OVA (2 eps),Jul 2011 - Nov 2011,https://myanimelist.net/anime/10694/Bloods__Inraku_no_Ketsuzoku_2
