Rank,Title,Score,Episodes,Airing
307,Mimi wo Sumaseba,8.22,Movie (1 eps),Jul 1995 - Jul 1995
308,No Game No Life: Zero,8.22,Movie (1 eps),Jul 2017 - Jul 2017
309,SKET Dance,8.22,TV (77 eps),Apr 2011 - Sep 2012
310,Trigun,8.22,TV (26 eps),Apr 1998 - Sep 1998
311,xxxHOLiC: Kei,8.22,TV (13 eps),Apr 2008 - Jun 2008
312,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.22,TV (13 eps),Apr 2015 - Jun 2015
313,Majo no Takkyuubin,8.21,Movie (1 eps),Jul 1989 - Jul 1989
314,Nomad: Megalo Box 2,8.21,TV (13 eps),Apr 2021 - Jun 2021
315,ReLIFE: Kanketsu-hen,8.21,Special (4 eps),Mar 2018 - Mar 2018
316,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.21,Special (1 eps),Dec 2018 - Dec 2018
317,Stand By Me Doraemon 2,8.21,Movie (1 eps),Nov 2020 - Nov 2020
318,Vanitas no Karte Part 2,8.21,TV (12 eps),Jan 2022 - Apr 2022
319,Bungou Stray Dogs 3rd Season,8.21,TV (12 eps),Apr 2019 - Jun 2019
320,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,Movie (1 eps),Jul 2000 - Jul 2000
321,Horimiya,8.21,TV (13 eps),Jan 2021 - Apr 2021
322,IDOLiSH7: Third Beat!,8.21,TV (13 eps),Jul 2021 - Sep 2021
323,Kaguya-hime no Monogatari,8.21,Movie (1 eps),Nov 2013 - Nov 2013
324,Berserk: Ougon Jidai-hen III - Kourin,8.20,Movie (1 eps),Feb 2013 - Feb 2013
325,Bungou Stray Dogs 2nd Season,8.20,TV (12 eps),Oct 2016 - Dec 2016
326,Douluo Dalu: Xiaowu Juebie,8.20,ONA (13 eps),May 2020 - Aug 2020
327,InuYasha: Kanketsu-hen,8.20,TV (26 eps),Oct 2009 - Mar 2010
328,Little Busters!: Refrain,8.20,TV (13 eps),Oct 2013 - Dec 2013
329,Major S2,8.20,TV (26 eps),Dec 2005 - Jun 2006
330,Major S4,8.20,TV (26 eps),Jan 2008 - Jun 2008
331,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.20,Special (1 eps),Aug 2013 - Aug 2013
332,Shoujo Shuumatsu Ryokou,8.20,TV (12 eps),Oct 2017 - Dec 2017
333,Tanoshii Muumin Ikka,8.20,TV (78 eps),Apr 1990 - Oct 1991
334,xxxHOLiC: Rou,8.20,OVA (2 eps),Apr 2010 - Mar 2011
335,Maison Ikkoku,8.19,TV (96 eps),Mar 1986 - Mar 1988
336,Non Non Biyori Repeat,8.19,TV (12 eps),Jul 2015 - Sep 2015
337,Ramayana: The Legend of Prince Rama,8.19,Movie (1 eps),Jan 1993 - Jan 1993
338,Senki Zesshou Symphogear XV,8.19,TV (13 eps),Jul 2019 - Sep 2019
339,Shoujo Kakumei Utena,8.19,TV (39 eps),Apr 1997 - Dec 1997
340,Toaru Kagaku no Railgun T,8.19,TV (25 eps),Jan 2020 - Sep 2020
341,Yoru wa Mijikashi Arukeyo Otome,8.19,Movie (1 eps),Apr 2017 - Apr 2017
342,Asobi Asobase,8.19,TV (12 eps),Jul 2018 - Sep 2018
343,Bakuman.,8.19,TV (25 eps),Oct 2010 - Apr 2011
344,Ballroom e Youkoso,8.19,TV (24 eps),Jul 2017 - Dec 2017
345,Chihayafuru,8.19,TV (25 eps),Oct 2011 - Mar 2012
346,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,8.19,Movie (1 eps),Oct 2017 - Oct 2017
347,Fate/stay night: Unlimited Blade Works,8.19,TV (12 eps),Oct 2014 - Dec 2014
348,Girls & Panzer Movie,8.19,Movie (1 eps),Nov 2015 - Nov 2015
349,Girls & Panzer: Saishuushou Part 3,8.19,Movie (1 eps),Mar 2021 - Mar 2021
350,Higurashi no Naku Koro ni Kai,8.19,TV (24 eps),Jul 2007 - Dec 2007
351,Hunter x Hunter: Greed Island,8.19,OVA (8 eps),Feb 2003 - Apr 2003
352,Kamisama Hajimemashita◎,8.19,TV (12 eps),Jan 2015 - Mar 2015
353,Liz to Aoi Tori,8.19,Movie (1 eps),Apr 2018 - Apr 2018
354,Aria the Natural,8.18,TV (26 eps),Apr 2006 - Sep 2006
355,Black Lagoon: The Second Barrage,8.18,TV (12 eps),Oct 2006 - Dec 2006
356,Dr. Stone: Stone Wars,8.18,TV (11 eps),Jan 2021 - Mar 2021
357,Eiga Daisuki Pompo-san (Movie),8.18,Movie (1 eps),Jun 2021 - Jun 2021
358,Shokugeki no Souma,8.18,TV (24 eps),Apr 2015 - Sep 2015
359,Major: Message,8.17,OVA (1 eps),Dec 2010 - Dec 2010
360,Noragami Aragoto,8.17,TV (13 eps),Oct 2015 - Dec 2015
361,Detective Conan Movie 20: The Darkest Nightmare,8.17,Movie (1 eps),Apr 2016 - Apr 2016
362,Digimon Adventure: Last Evolution Kizuna,8.17,Movie (1 eps),Feb 2020 - Feb 2020
363,Haikyuu!! Movie 4: Concept no Tatakai,8.17,Movie (1 eps),Sep 2017 - Sep 2017
364,K-On!!,8.17,TV (26 eps),Apr 2010 - Sep 2010
365,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,8.17,ONA (1 eps),Oct 2021 - Oct 2021
366,Akira,8.16,Movie (1 eps),Jul 1988 - Jul 1988
367,Death Parade,8.16,TV (12 eps),Jan 2015 - Mar 2015
368,Detective Conan,8.16,TV (? eps),Jan 1996 -
369,Hinamatsuri (TV),8.16,TV (12 eps),Apr 2018 - Jun 2018
370,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,8.16,Movie (1 eps),Apr 2015 - Apr 2015
371,Love Live! Superstar!! 2nd Season,8.16,TV (? eps),Jul 2022 -
372,Ouran Koukou Host Club,8.16,TV (26 eps),Apr 2006 - Sep 2006
373,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.16,Movie (1 eps),Sep 2008 - Sep 2008
374,Working!!!: Lord of the Takanashi,8.16,Special (1 eps),Mar 2016 - Mar 2016
375,Nisemonogatari,8.15,TV (11 eps),Jan 2012 - Mar 2012
376,Nodame Cantabile: Paris-hen,8.15,TV (11 eps),Oct 2008 - Dec 2008
377,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,8.15,OVA (1 eps),Mar 2022 - Mar 2022
378,One Piece Film: Z,8.15,Movie (1 eps),Dec 2012 - Dec 2012
379,Yuukoku no Moriarty,8.15,TV (11 eps),Oct 2020 - Dec 2020
380,Boku no Hero Academia 2nd Season,8.15,TV (25 eps),Apr 2017 - Sep 2017
381,Cardcaptor Sakura,8.15,TV (70 eps),Apr 1998 - Mar 2000
382,Dragon Ball Z,8.15,TV (291 eps),Apr 1989 - Jan 1996
383,Gankutsuou,8.15,TV (24 eps),Oct 2004 - Mar 2005
384,Given Movie,8.15,Movie (1 eps),Aug 2020 - Aug 2020
385,Given: Uragawa no Sonzai,8.15,OVA (1 eps),Dec 2021 - Dec 2021
386,Initial D Fourth Stage,8.15,TV (24 eps),Apr 2004 - Feb 2006
387,Kaiba,8.15,TV (12 eps),Apr 2008 - Jul 2008
388,Komi-san wa, Comyushou desu. 2nd Season,8.15,TV (12 eps),Apr 2022 - Jun 2022
389,Lupin III: Cagliostro no Shiro,8.15,Movie (1 eps),Dec 1979 - Dec 1979
390,Lupin III: Part 5,8.15,TV (24 eps),Apr 2018 - Sep 2018
391,Dragon Ball Super: Broly,8.14,Movie (1 eps),Dec 2018 - Dec 2018
392,Eizouken ni wa Te wo Dasu na!,8.14,TV (12 eps),Jan 2020 - Mar 2020
393,IDOLiSH7: Second Beat!,8.14,TV (15 eps),Apr 2020 - Dec 2020
394,Initial D Second Stage,8.14,TV (13 eps),Oct 1999 - Jan 2000
395,Kamisama Hajimemashita: Kamisama, Shiawase ni Naru,8.14,OVA (1 eps),Dec 2016 - Dec 2016
396,Katekyo Hitman Reborn!,8.14,TV (203 eps),Oct 2006 - Sep 2010
397,Made in Abyss Movie 1: Tabidachi no Yoake,8.14,Movie (1 eps),Jan 2019 - Jan 2019
398,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,8.14,Movie (1 eps),Jan 2021 - Jan 2021
399,Seirei no Moribito,8.14,TV (26 eps),Apr 2007 - Sep 2007
400,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.13,Movie (1 eps),Jul 2012 - Jul 2012
401,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.13,Special (1 eps),Aug 2012 - Aug 2012
402,Tensei shitara Slime Datta Ken,8.13,TV (24 eps),Oct 2018 - Mar 2019
403,Toki wo Kakeru Shoujo,8.13,Movie (1 eps),Jul 2006 - Jul 2006
404,Ginga Eiyuu Densetsu Gaiden,8.13,OVA (24 eps),Feb 1998 - Sep 1998
405,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.13,Movie (4 eps),Oct 2019 - Oct 2019
406,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.13,TV (12 eps),Apr 2020 - Jun 2020
407,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.13,Music (1 eps),Dec 2003 - Dec 2003
408,Black Clover,8.12,TV (170 eps),Oct 2017 - Mar 2021
409,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.12,Movie (1 eps),Jan 2018 - Jan 2018
410,Detective Conan Movie 05: Countdown to Heaven,8.12,Movie (1 eps),Apr 2001 - Apr 2001
411,Detective Conan Movie 14: The Lost Ship in the Sky,8.12,Movie (1 eps),Apr 2010 - Apr 2010
412,Detroit Metal City,8.12,OVA (12 eps),Aug 2008 - Oct 2008
413,Durarara!!,8.12,TV (24 eps),Jan 2010 - Jun 2010
414,Fullmetal Alchemist,8.12,TV (51 eps),Oct 2003 - Oct 2004
415,Kono Subarashii Sekai ni Shukufuku wo!,8.12,TV (10 eps),Jan 2016 - Mar 2016
416,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8.12,Special (1 eps),Sep 2006 - Sep 2006
417,Kuragehime,8.12,TV (11 eps),Oct 2010 - Dec 2010
418,Mahoutsukai no Yome: Hoshi Matsu Hito,8.12,OVA (3 eps),Sep 2016 - Sep 2017
419,Mobile Suit Gundam 00,8.12,TV (25 eps),Oct 2007 - Mar 2008
420,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.12,TV (13 eps),Apr 2019 - Aug 2019
421,Princess Tutu,8.12,TV (38 eps),Aug 2002 - May 2003
422,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.12,Movie (1 eps),Apr 2016 - Apr 2016
423,Tonikaku Kawaii: SNS,8.12,OVA (1 eps),Aug 2021 - Aug 2021
424,Mo Dao Zu Shi Q,8.11,ONA (30 eps),Jul 2020 - Jan 2021
425,Mobile Suit Gundam Unicorn,8.11,OVA (7 eps),Mar 2010 - Jun 2014
426,One Piece Film: Strong World,8.11,Movie (1 eps),Dec 2009 - Dec 2009
427,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.11,ONA (6 eps),Dec 2019 - Dec 2019
428,Sakura-sou no Pet na Kanojo,8.11,TV (24 eps),Oct 2012 - Mar 2013
429,Shokugeki no Souma: Ni no Sara,8.11,TV (13 eps),Jul 2016 - Sep 2016
430,Uchouten Kazoku 2,8.11,TV (12 eps),Apr 2017 - Jun 2017
431,5-toubun no Hanayome ∬,8.11,TV (12 eps),Jan 2021 - Mar 2021
432,Ao Ashi,8.11,TV (24 eps),Apr 2022 -
433,Baccano! Specials,8.11,Special (3 eps),Feb 2008 - May 2008
434,Diamond no Ace,8.11,TV (75 eps),Oct 2013 - Mar 2015
435,Douluo Dalu: Xingdou Xian Ji Pian,8.11,ONA (13 eps),Aug 2020 - Nov 2020
436,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.11,Special (1 eps),Apr 2015 - Apr 2015
437,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.11,Special (1 eps),Nov 2015 - Nov 2015
438,Haikyuu!! Movie 3: Sainou to Sense,8.11,Movie (1 eps),Sep 2017 - Sep 2017
439,Akatsuki no Yona OVA,8.10,OVA (3 eps),Sep 2015 - Dec 2016
440,Ansatsu Kyoushitsu,8.10,TV (22 eps),Jan 2015 - Jun 2015
441,Douluo Dalu: Hanhai Qian Kun,8.10,ONA (13 eps),Nov 2020 - Feb 2021
442,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.10,TV (24 eps),Apr 2014 - Sep 2014
443,Kanata no Astra,8.10,TV (12 eps),Jul 2019 - Sep 2019
444,Kaze Tachinu,8.10,Movie (1 eps),Jul 2013 - Jul 2013
445,Kuroko no Basket: Saikou no Present Desu,8.10,Special (1 eps),Dec 2015 - Dec 2015
446,No Game No Life,8.10,TV (12 eps),Apr 2014 - Jun 2014
447,Quanzhi Gaoshou: Dianfeng Rongyao,8.10,Movie (1 eps),Aug 2019 - Aug 2019
448,Tokyo Revengers,8.10,TV (24 eps),Apr 2021 - Sep 2021
449,Toradora!,8.10,TV (25 eps),Oct 2008 - Mar 2009
450,Tsubasa: Shunraiki,8.10,OVA (2 eps),Mar 2009 - May 2009
451,Tsukimonogatari,8.10,TV (4 eps),Dec 2014 - Dec 2014
452,Zankyou no Terror,8.10,TV (11 eps),Jul 2014 - Sep 2014
453,Mirai Shounen Conan,8.09,TV (26 eps),Apr 1978 - Oct 1978
454,Mobile Suit Gundam 00 Second Season,8.09,TV (25 eps),Oct 2008 - Mar 2009
455,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,8.09,OVA (13 eps),Feb 2011 - Jul 2011
456,Skip Beat!,8.09,TV (25 eps),Oct 2008 - Mar 2009
457,Douluo Dalu: Qian Hua Xi Jin,8.09,ONA (13 eps),Feb 2020 - May 2020
458,Gin no Saji,8.09,TV (11 eps),Jul 2013 - Sep 2013
459,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.09,Movie (1 eps),Dec 1993 - Dec 1993
460,Hajime no Ippo: Boxer no Kobushi,8.09,Special (1 eps),Mar 2003 - Mar 2003
461,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,8.09,TV (10 eps),Apr 2022 - Jun 2022
462,Hyouka,8.09,TV (22 eps),Apr 2012 - Sep 2012
463,Boku no Hero Academia 3rd Season,8.08,TV (25 eps),Apr 2018 - Sep 2018
464,Detective Conan Movie 18: The Sniper from Another Dimension,8.08,Movie (1 eps),Apr 2014 - Apr 2014
465,Douluo Dalu: Jingying Sai,8.08,ONA (52 eps),Dec 2018 - Nov 2019
466,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,Special (1 eps),Sep 2005 - Sep 2005
467,Hikaru no Go,8.08,TV (75 eps),Oct 2001 - Mar 2003
468,Initial D Fifth Stage,8.08,TV (14 eps),Nov 2012 - May 2013
469,Kamisama Hajimemashita,8.08,TV (13 eps),Oct 2012 - Dec 2012
470,Karakai Jouzu no Takagi-san 2,8.08,TV (12 eps),Jul 2019 - Sep 2019
471,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,8.08,Special (1 eps),Sep 2005 - Sep 2005
472,Kuroko no Basket Movie 4: Last Game,8.08,Movie (1 eps),Mar 2017 - Mar 2017
473,Kuroshitsuji: Book of Circus,8.08,TV (10 eps),Jul 2014 - Sep 2014
474,Mairimashita! Iruma-kun 2nd Season,8.08,TV (21 eps),Apr 2021 - Sep 2021
475,Stand By Me Doraemon,8.08,Movie (1 eps),Aug 2014 - Aug 2014
476,Tsuki ga Kirei,8.08,TV (12 eps),Apr 2017 - Jun 2017
477,World Trigger 2nd Season,8.08,TV (12 eps),Jan 2021 - Apr 2021
478,Yowamushi Pedal: Grande Road,8.08,TV (24 eps),Oct 2014 - Mar 2015
479,Yuusha-Ou GaoGaiGar Final,8.08,OVA (8 eps),Jan 2000 - Mar 2003
480,Mahoutsukai no Yome,8.07,TV (24 eps),Oct 2017 - Mar 2018
481,Serial Experiments Lain,8.07,TV (13 eps),Jul 1998 - Sep 1998
482,Shijou Saikyou no Deshi Kenichi,8.07,TV (50 eps),Oct 2006 - Sep 2007
483,Angel Beats!,8.07,TV (13 eps),Apr 2010 - Jun 2010
484,Darker than Black: Kuro no Keiyakusha,8.07,TV (25 eps),Apr 2007 - Sep 2007
485,Detective Conan Movie 08: Magician of the Silver Sky,8.07,Movie (1 eps),Apr 2004 - Apr 2004
486,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,8.07,Movie (1 eps),Mar 2011 - Mar 2011
487,Dorohedoro,8.07,TV (12 eps),Jan 2020 - Mar 2020
488,Douluo Dalu: Haishen Zhi Guang,8.07,ONA (13 eps),Feb 2021 - May 2021
489,Durarara!!x2 Ketsu,8.07,TV (12 eps),Jan 2016 - Mar 2016
490,Gintama: Dai Hanseikai,8.07,Special (1 eps),Mar 2010 - Mar 2010
491,Girls & Panzer: Saishuushou Part 2,8.07,Movie (1 eps),Jun 2019 - Jun 2019
492,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.07,OVA (2 eps),Nov 2013 - Nov 2013
493,Hololive Alternative,8.07,ONA (2 eps),May 2021 - Jun 2022
494,Kuroko no Basket,8.07,TV (25 eps),Apr 2012 - Sep 2012
495,Kuroshitsuji: Book of Murder,8.07,OVA (2 eps),Jan 2015 - Feb 2015
496,City Hunter 2,8.06,TV (63 eps),Apr 1988 - Jul 1989
497,Dennou Coil,8.06,TV (26 eps),May 2007 - Dec 2007
498,Ginga Eiyuu Densetsu Gaiden (1999),8.06,OVA (28 eps),Dec 1999 - Jul 2000
499,Glass no Kamen (2005),8.06,TV (51 eps),Apr 2005 - Mar 2006
500,Gosick,8.06,TV (24 eps),Jan 2011 - Jul 2011
501,Koukyoushihen Eureka Seven,8.06,TV (50 eps),Apr 2005 - Apr 2006
502,Kyou kara Ore wa!!,8.06,OVA (10 eps),Apr 1993 - Dec 1997
503,Omoide no Marnie,8.06,Movie (1 eps),Jul 2014 - Jul 2014
504,xxxHOLiC: Shunmuki,8.05,OVA (2 eps),Feb 2009 - Jun 2009
505,Yofukashi no Uta,8.05,TV (13 eps),Jul 2022 -
506,Fate/stay night: Unlimited Blade Works Prologue,8.05,Special (1 eps),Oct 2014 - Oct 2014
507,Kodomo no Omocha (TV),8.05,TV (102 eps),Apr 1996 - Mar 1998
508,Detective Conan Movie 10: Requiem of the Detectives,8.04,Movie (1 eps),Apr 2006 - Apr 2006
509,Full Metal Panic? Fumoffu,8.04,TV (12 eps),Aug 2003 - Nov 2003
510,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,8.04,Movie (1 eps),Feb 2008 - Feb 2008
511,Kill la Kill,8.04,TV (24 eps),Oct 2013 - Mar 2014
512,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,8.04,OVA (1 eps),Jul 2017 - Jul 2017
513,Mobile Suit Gundam: Iron-Blooded Orphans,8.04,TV (25 eps),Oct 2015 - Mar 2016
514,Paprika,8.04,Movie (1 eps),Nov 2006 - Nov 2006
515,Saint Seiya: Meiou Hades Juuni Kyuu-hen,8.04,OVA (13 eps),Nov 2002 - Jul 2003
516,Summer Wars,8.04,Movie (1 eps),Aug 2009 - Aug 2009
517,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,8.04,OVA (1 eps),Oct 2016 - Oct 2016
518,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV) 2nd Season,8.04,TV (13 eps),Jul 2022 -
519,Saiunkoku Monogatari 2nd Season,8.03,TV (39 eps),Apr 2007 - Mar 2008
520,Shokugeki no Souma: San no Sara,8.03,TV (12 eps),Oct 2017 - Dec 2017
521,SK∞,8.03,TV (12 eps),Jan 2021 - Apr 2021
522,Toaru Kagaku no Railgun S,8.03,TV (24 eps),Apr 2013 - Sep 2013
523,Tsumiki no Ie,8.03,Movie (1 eps),Jun 2008 - Jun 2008
524,Zombieland Saga: Revenge,8.03,TV (12 eps),Apr 2021 - Jun 2021
525,Akatsuki no Yona,8.03,TV (24 eps),Oct 2014 - Mar 2015
526,BanG Dream! 3rd Season,8.03,TV (13 eps),Jan 2020 - Apr 2020
527,Black Lagoon,8.03,TV (12 eps),Apr 2006 - Jun 2006
528,Black Lagoon: Roberta's Blood Trail,8.03,OVA (5 eps),Jun 2010 - Jun 2011
529,Detective Conan Movie 03: The Last Wizard of the Century,8.03,Movie (1 eps),Apr 1999 - Apr 1999
530,Detective Conan Movie 04: Captured in Her Eyes,8.03,Movie (1 eps),Apr 2000 - Apr 2000
531,Eve no Jikan,8.03,ONA (6 eps),Aug 2008 - Sep 2009
532,FLCL,8.03,OVA (6 eps),Apr 2000 - Mar 2001
533,Ginga Nagareboshi Gin,8.03,TV (21 eps),Apr 1986 - Aug 1986
534,Juuni Kokuki,8.03,TV (45 eps),Apr 2002 - Aug 2003
535,Kamisama Hajimemashita OVA,8.03,OVA (2 eps),Aug 2013 - Aug 2013
536,Lovely★Complex,8.03,TV (24 eps),Apr 2007 - Sep 2007
537,Baby Steps 2nd Season,8.02,TV (25 eps),Apr 2015 - Sep 2015
538,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,8.02,Movie (1 eps),Jun 2021 - Jun 2021
539,D.Gray-man,8.02,TV (103 eps),Oct 2006 - Sep 2008
540,Detective Conan Movie 15: Quarter of Silence,8.02,Movie (1 eps),Apr 2011 - Apr 2011
541,Douluo Dalu: Hao Tian Yang Wei,8.02,ONA (13 eps),Nov 2019 - Feb 2020
542,Golden Boy,8.02,OVA (6 eps),Oct 1995 - Jun 1996
543,Hachimitsu to Clover,8.02,TV (24 eps),Apr 2005 - Sep 2005
544,Kami nomi zo Shiru Sekai: Megami-hen,8.02,TV (12 eps),Jul 2013 - Sep 2013
545,Magi: The Labyrinth of Magic,8.02,TV (25 eps),Oct 2012 - Mar 2013
546,Omae Umasou da na,8.02,Movie (1 eps),Oct 2010 - Oct 2010
547,Slayers Next,8.02,TV (26 eps),Apr 1996 - Sep 1996
548,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,8.02,Movie (1 eps),Oct 2021 - Oct 2021
549,Tokyo Magnitude 8.0,8.02,TV (11 eps),Jul 2009 - Sep 2009
550,Uma Musume: Pretty Derby (TV) Season 2,8.02,TV (13 eps),Jan 2021 - Mar 2021
551,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.02,TV (13 eps),Apr 2013 - Jun 2013
552,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,8.02,Movie (1 eps),Jul 2017 - Jul 2017
553,Mobile Suit Gundam: The 08th MS Team,8.01,OVA (12 eps),Jan 1996 - Jul 1999
554,Persona 3 the Movie 4: Winter of Rebirth,8.01,Movie (1 eps),Jan 2016 - Jan 2016
555,Pui Pui Molcar,8.01,TV (12 eps),Jan 2021 - Mar 2021
556,Tate no Yuusha no Nariagari,8.01,TV (25 eps),Jan 2019 - Jun 2019
557,Aria the OVA: Arietta,8.01,OVA (1 eps),Sep 2007 - Sep 2007
558,Boku no Hero Academia the Movie 2: Heroes:Rising,8.01,Movie (1 eps),Dec 2019 - Dec 2019
559,Clannad,8.01,TV (23 eps),Oct 2007 - Mar 2008
560,ef: A Tale of Melodies.,8.01,TV (12 eps),Oct 2008 - Dec 2008
561,Evangelion: 1.0 You Are (Not) Alone,8.01,Movie (1 eps),Sep 2007 - Sep 2007
562,Fullmetal Alchemist: Brotherhood Specials,8.01,Special (4 eps),Aug 2009 - Aug 2010
563,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,8.01,Movie (4 eps),Sep 2019 - Sep 2019
564,Haikyuu!! Movie 2: Shousha to Haisha,8.01,Movie (1 eps),Sep 2015 - Sep 2015
565,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,8.01,TV (14 eps),Oct 2019 - Dec 2019
566,Isekai Ojisan,8.01,TV (? eps),Jul 2022 -
567,Kaichou wa Maid-sama!,8.01,TV (26 eps),Apr 2010 - Sep 2010
568,Kara no Kyoukai Movie: Mirai Fukuin,8.01,Movie (1 eps),Sep 2013 - Sep 2013
569,Komi-san wa, Comyushou desu.,8.01,TV (12 eps),Oct 2021 - Dec 2021
570,Eve no Jikan (Movie),8.00,Movie (1 eps),Mar 2010 - Mar 2010
571,Hanada Shounen-shi,8.00,TV (25 eps),Oct 2002 - Mar 2003
572,Hibike! Euphonium,8.00,TV (13 eps),Apr 2015 - Jul 2015
573,Kakushigoto (TV),8.00,TV (12 eps),Apr 2020 - Jun 2020
574,Kimi ni Todoke,8.00,TV (25 eps),Oct 2009 - Mar 2010
575,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,8.00,Special (1 eps),Jan 2006 - Jan 2006
576,Love Live! Superstar!!,8.00,TV (12 eps),Jul 2021 - Oct 2021
577,Maoujou de Oyasumi,8.00,TV (12 eps),Oct 2020 - Dec 2020
578,Nagi no Asu kara,8.00,TV (26 eps),Oct 2013 - Apr 2014
579,Touch,8.00,TV (101 eps),Mar 1985 - Mar 1987
580,Wolf's Rain OVA,8.00,OVA (4 eps),Jan 2004 - Feb 2004
581,Ookiku Furikabutte: Natsu no Taikai-hen,7.99,TV (13 eps),Apr 2010 - Jun 2010
582,ReLIFE,7.99,TV (13 eps),Jul 2016 - Sep 2016
583,School Rumble Ni Gakki,7.99,TV (26 eps),Apr 2006 - Sep 2006
584,xxxHOLiC,7.99,TV (24 eps),Apr 2006 - Sep 2006
585,Code Geass: Hangyaku no Lelouch III - Oudou,7.99,Movie (1 eps),May 2018 - May 2018
586,Doupo Cangqiong 4th Season,7.99,ONA (24 eps),Mar 2021 - Aug 2021
587,Durarara!!x2 Shou,7.99,TV (12 eps),Jan 2015 - Mar 2015
588,High Score Girl II,7.99,TV (9 eps),Oct 2019 - Dec 2019
589,High Score Girl: Extra Stage,7.99,OVA (3 eps),Mar 2019 - Mar 2019
590,Kimi ni Todoke 2nd Season,7.99,TV (12 eps),Jan 2011 - Mar 2011
591,Kobayashi-san Chi no Maid Dragon,7.99,TV (13 eps),Jan 2017 - Apr 2017
592,Koukaku Kidoutai 2.0,7.99,Movie (1 eps),Jul 2008 - Jul 2008
593,Akagami no Shirayuki-hime 2nd Season,7.98,TV (12 eps),Jan 2016 - Mar 2016
594,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,7.98,Special (1 eps),Jun 2008 - Jun 2008
595,Durarara!!x2 Ten,7.98,TV (12 eps),Jul 2015 - Sep 2015
596,Major Movie: Yuujou no Winning Shot,7.98,Movie (1 eps),Dec 2008 - Dec 2008
597,Mushoku Tensei: Isekai Ittara Honki Dasu Special,7.98,Special (1 eps),Mar 2022 - Mar 2022
598,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.98,OVA (2 eps),Dec 2001 - Mar 2002
599,Sakasama no Patema,7.98,Movie (1 eps),Nov 2013 - Nov 2013
600,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,7.98,TV (12 eps),Apr 2018 - Jun 2018
601,Wan Sheng Jie,7.98,ONA (12 eps),Apr 2020 - May 2020
602,Wan Sheng Jie 2,7.98,ONA (12 eps),Oct 2020 - Dec 2020
603,Working!!!,7.98,TV (13 eps),Jul 2015 - Sep 2015
604,Mahou Shoujo Lyrical Nanoha A's,7.97,TV (13 eps),Oct 2005 - Dec 2005
605,Naruto,7.97,TV (220 eps),Oct 2002 - Feb 2007
606,Promare,7.97,Movie (1 eps),May 2019 - May 2019
